system,sltp_method,total_opened,decisive,wins,losses,be_count,win_rate,pnl_r,avg_win,avg_loss,expectancy,profit_factor,sharpe,max_dd,max_consec_l,trades_per_day,wf_mean_wr,wf_std_wr,wf_positive_pct,mc_pnl_p10,mc_pnl_p50,mc_pnl_p90,mc_ruin_pct,rank_score
macd_hist_12_26_9,atr21_q75w100_rr2.5,18893,16241,5054,11187,2652,31.118773474539747,853.7123021861413,2.1990498818551902,-0.9171423769372622,0.05257843310750454,1.0832281051414707,5.267166933001217,117.1886734446922,24,90.22777777777777,31.11168633769199,0.6842309621767331,0.0,662.9995429378292,864.0150173140555,1083.0369324922465,0.305,0.0019247287205574073
macd_12_26_9,atr14_q75w50_rr3.0,18882,16067,4633,11434,2815,28.835501338146514,943.0531090533102,2.486746639798076,-0.9251237274486803,0.05870619795458254,1.0891704053056779,5.370411194405218,141.63912618712743,25,89.2611111111111,28.826062061604368,0.8868292667264175,0.0,660.2688105866049,940.6091755457417,1186.075576953152,0.39,0.0019231861783251783
macd_hist_12_26_9,atr14_q75w50_rr3.0,18882,16067,4633,11434,2815,28.835501338146514,943.0531090533102,2.486746639798076,-0.9251237274486803,0.05870619795458254,1.0891704053056779,5.370411194405218,141.63912618712743,25,89.2611111111111,28.826062061604368,0.8868292667264175,0.0,660.2688105866049,940.6091755457417,1186.075576953152,0.39,0.0019231861783251783
emacross_8_21,range_w60_q75_rr2.0,11859,10975,3813,7162,884,34.74259681093394,611.7504215161458,1.9833662797198497,-0.970487988853334,0.055757690059609066,1.0880409704296712,4.888764407514634,62.0467245731428,27,60.97222222222222,34.7551867813996,0.9163432463184441,0.0,425.70943991057436,617.0188715237873,791.9073092273472,0.295,0.0019217327847909776
emacross_8_21,atr14_q90w50_rr3.0,11767,9256,2488,6768,2511,26.879861711322384,637.8786679010069,2.8058934800766266,-0.9372447878697994,0.06890560221778785,1.1005459298138494,4.608626095848708,91.66659020464238,25,51.422222222222224,26.87499223828944,1.4988111291701045,0.0,415.50180808722587,639.7631394411342,832.9892289004736,0.395,0.0019212389470129594
emacross_9_21,atr14_q75w50_rr2.5,11260,9400,2799,6601,1860,29.77659574468085,595.0788599608753,2.451951864114163,-0.9495372720154868,0.06331039734907606,1.0949469773368912,4.6228678928371405,114.10886224174874,21,52.22222222222222,29.78784640155441,1.6722828383641246,0.0,404.5510202491719,571.7955481757135,803.6096686989687,0.345,0.0019170252008801252
emacross_5_21,atr14_q75w50_rr3.0,14353,11824,3178,8646,2529,26.877537212449255,743.7126374673932,2.733729601621063,-0.9188153088878896,0.0628988086355754,1.0936188682798103,4.824682260250322,125.5547080953811,32,65.68888888888888,26.882274940144043,1.2017947698303675,0.0,525.3911537131451,754.8092080364472,965.2087802991472,0.37,0.0019118406271541244
macd_8_21_5,atr14_q75w100_rr3.0,27180,24578,7635,16943,2602,31.064366506631945,1240.5349282762,2.0406809821459118,-0.8464126364543615,0.05044470661721012,1.0864549155871064,6.235893095830271,217.17209356244018,27,136.54444444444445,31.073088411549264,0.7722765125197218,0.0,918.6559423690651,1228.049716205182,1519.4191290317294,0.395,0.0019031351761784373
macd_hist_8_21_5,atr14_q75w100_rr3.0,27180,24578,7635,16943,2602,31.064366506631945,1240.5349282762,2.0406809821459118,-0.8464126364543615,0.05044470661721012,1.0864549155871064,6.235893095830271,217.17209356244018,27,136.54444444444445,31.073088411549264,0.7722765125197218,0.0,918.6559423690651,1228.049716205182,1519.4191290317294,0.395,0.0019031351761784373
macd_8_21_5,atr21_q50w50_rr2.0,27400,25707,8891,16816,1693,34.58591045240596,1145.8398730264635,1.8031065648622981,-0.8852187447401653,0.04456303950830798,1.0769578457704538,6.358588254112778,190.88053907308472,26,142.81666666666666,34.59551476364345,0.8915123277155643,0.0,869.1471734059197,1146.148745848655,1411.3076779256087,0.33,0.0018984987312201079
macd_hist_8_21_5,atr21_q50w50_rr2.0,27400,25707,8891,16816,1693,34.58591045240596,1145.8398730264635,1.8031065648622981,-0.8852187447401653,0.04456303950830798,1.0769578457704538,6.358588254112778,190.88053907308472,26,142.81666666666666,34.59551476364345,0.8915123277155643,0.0,869.1471734059197,1146.148745848655,1411.3076779256087,0.33,0.0018984987312201079
macd_12_26_9,range_w60_q75_rr1.5,19200,18497,7599,10898,703,41.08233767637996,837.6456897105846,1.483600096408928,-0.9576254896338806,0.04528704906641168,1.0802662213267797,6.022820078485601,66.08356778819655,19,102.7611111111111,41.08952580362477,0.49137262295677353,0.0,638.8810784868949,816.5520741199736,1017.3089896176137,0.305,0.001895652451467201
macd_hist_12_26_9,range_w60_q75_rr1.5,19200,18497,7599,10898,703,41.08233767637996,837.6456897105846,1.483600096408928,-0.9576254896338806,0.04528704906641168,1.0802662213267797,6.022820078485601,66.08356778819655,19,102.7611111111111,41.08952580362477,0.49137262295677353,0.0,638.8810784868949,816.5520741199736,1017.3089896176137,0.305,0.001895652451467201
emacross_13_34,range_w60_q75_rr2.0,7667,7100,2495,4605,567,35.140845070422536,435.64839346244565,1.9922761550051764,-0.9848275057775496,0.061351879243985996,1.0960497888362837,4.292596624498728,78.68573703141124,19,39.44444444444444,35.15815621104076,1.1836826578481217,0.0,258.88628005908186,438.93283453969536,577.6247059244729,0.285,0.0018830159187081235
emacross_9_21,atr7_q75w50_rr2.5,11256,9321,2772,6549,1935,29.73929835854522,581.1280893116071,2.4490170935633024,-0.9478498693755725,0.06235453157567317,1.0936302071027755,4.539741177378995,125.26175926721703,23,51.78333333333333,29.751950984082026,1.7123595031152918,0.0,402.4641096738158,568.5165475156501,771.7286902759031,0.34,0.0018682846682957306
macd_12_26_9,atr7_q75w100_rr3.0,18865,15846,4630,11216,3019,29.218730278934746,900.9860673690952,2.408497684949155,-0.9138828026028075,0.05687459089495761,1.087924403743313,5.237754143101543,127.25182768450657,24,88.03333333333333,29.210634178876607,0.8584896964426625,0.0,609.6397012331917,901.599534576012,1194.4189884733426,0.375,0.0018618445256079346
macd_hist_12_26_9,atr7_q75w100_rr3.0,18865,15846,4630,11216,3019,29.218730278934746,900.9860673690952,2.408497684949155,-0.9138828026028075,0.05687459089495761,1.087924403743313,5.237754143101543,127.25182768450657,24,88.03333333333333,29.210634178876607,0.8584896964426625,0.0,609.6397012331917,901.599534576012,1194.4189884733426,0.375,0.0018618445256079346
macd_12_26_9,atr14_q75w50_rr2.5,18900,16388,5080,11308,2512,30.998291432755675,916.9314860067451,2.2396171045314026,-0.9250175272010946,0.05596513872525921,1.0876814611205903,5.581643494173235,115.29437134724071,25,91.04444444444445,30.989676486151424,0.9140246084041899,0.0,631.2630303181191,904.0770892379369,1149.7265986181264,0.405,0.0018586458421747567
macd_hist_12_26_9,atr14_q75w50_rr2.5,18900,16388,5080,11308,2512,30.998291432755675,916.9314860067451,2.2396171045314026,-0.9250175272010946,0.05596513872525921,1.0876814611205903,5.581643494173235,115.29437134724071,25,91.04444444444445,30.989676486151424,0.9140246084041899,0.0,631.2630303181191,904.0770892379369,1149.7265986181264,0.405,0.0018586458421747567
macd_8_21_5,atr14_q75w100_rr2.5,27217,24768,7984,16784,2449,32.235142118863045,1133.5424485515389,1.923694983285293,-0.8475892460994479,0.04573816376036188,1.0796322075535283,6.042932219664359,191.79771737258943,27,137.6,32.24422146981592,0.9153183284742599,0.0,887.7312639331853,1166.440169728131,1396.602532807937,0.33,0.0018518305771536962
macd_hist_8_21_5,atr14_q75w100_rr2.5,27217,24768,7984,16784,2449,32.235142118863045,1133.5424485515389,1.923694983285293,-0.8475892460994479,0.04573816376036188,1.0796322075535283,6.042932219664359,191.79771737258943,27,137.6,32.24422146981592,0.9153183284742599,0.0,887.7312639331853,1166.440169728131,1396.602532807937,0.33,0.0018518305771536962
emacross_8_21,atr14_q90w50_rr2.5,11778,9571,2843,6728,2207,29.7043151185874,581.4869796258834,2.422044222512736,-0.9370444029768832,0.060749867451179385,1.092226663460948,4.514886704229594,99.07258886532588,21,53.172222222222224,29.69903880571145,1.4192183768305486,0.0,389.9332115896872,571.8012807706377,808.6619523169792,0.325,0.0018513816896635203
macd_8_21_5,atr14_q90w50_rr3.0,27149,24399,7622,16777,2750,31.238985204311653,1224.5538480833995,2.0099608650196563,-0.8402042220390846,0.05015842780565183,1.0868193996120714,6.223859922610057,197.40840870362547,26,135.55,31.24486903772733,0.6793252176021597,0.0,887.2929803999622,1228.8807159023722,1531.1544026093557,0.41,0.0018418562687442855
macd_hist_8_21_5,atr14_q90w50_rr3.0,27149,24399,7622,16777,2750,31.238985204311653,1224.5538480833995,2.0099608650196563,-0.8402042220390846,0.05015842780565183,1.0868193996120714,6.223859922610057,197.40840870362547,26,135.55,31.24486903772733,0.6793252176021597,0.0,887.2929803999622,1228.8807159023722,1531.1544026093557,0.41,0.0018418562687442855
superkama_k500_m0.8,atr21_q50w50_rr2.0,2739,2565,897,1668,174,34.97076023391813,182.4010896708816,1.856219545610103,-0.8888059441716976,0.07115033821983274,1.1231009321726455,3.1551953469653644,63.52595673670484,18,14.25,35.09758355722825,3.2559970932351896,0.0,93.9266022584716,176.4830787190376,262.88302285619994,0.18,0.0018408443719070714
superkama_k500_m1.0,atr21_q50w50_rr2.0,2739,2565,897,1668,174,34.97076023391813,182.4010896708816,1.856219545610103,-0.8888059441716976,0.07115033821983274,1.1231009321726455,3.1551953469653644,63.52595673670484,18,14.25,35.09758355722825,3.2559970932351896,0.0,93.9266022584716,176.4830787190376,262.88302285619994,0.18,0.0018408443719070714
superkama_k500_m1.2,atr21_q50w50_rr2.0,2739,2565,897,1668,174,34.97076023391813,182.4010896708816,1.856219545610103,-0.8888059441716976,0.07115033821983274,1.1231009321726455,3.1551953469653644,63.52595673670484,18,14.25,35.09758355722825,3.2559970932351896,0.0,93.9266022584716,176.4830787190376,262.88302285619994,0.18,0.0018408443719070714
emacross_8_21,atr21_q50w50_rr2.0,11830,10512,3614,6898,1318,34.37975646879756,570.9137142189151,1.980693442693184,-0.954953262525968,0.05431492551265582,1.0866760743960018,4.693113686493289,89.84412796792049,19,58.4,34.3796463219378,1.2776924545082806,0.0,367.47731711189647,564.3244116319468,754.025093022107,0.28,0.0018353240661910214
kama100_macd8_21,atr14_q50w50_rr2.5,11736,10130,3065,7065,1606,30.256663376110566,615.2794519674104,2.4969542269393505,-0.9961599808298759,0.06073982635795039,1.087426226667484,4.504692150890613,147.42109454963588,36,56.27777777777778,30.248809819164347,0.6868474111179533,0.0,398.87269815951356,629.470918837129,813.4591838779778,0.33,0.0018332152675754898
emacross_5_21,range_w30_q75_rr2.0,14526,13519,4660,8859,1007,34.470005177897775,726.381259207138,1.9739524766859993,-0.9563126976892767,0.05374985964401635,1.0857703690227931,5.268245337316503,74.06287697168591,23,75.10555555555555,34.481892474889165,0.6427874194566163,0.0,493.1105063849304,703.0182939682529,943.4976158161322,0.355,0.0018264300360589865
emafan_8_13_21,volratio_10_50_rr2.0,12728,11298,3945,7353,1430,34.917684545937334,635.7357769434701,1.9753909551754567,-0.9733885891288399,0.05625695010646281,1.0888028568251902,5.0030209905288885,150.73228775728944,15,62.766666666666666,34.93961544508514,1.369552691866735,0.0,433.45225754314157,609.5262876306083,814.1715719414372,0.355,0.0018153828294852157
macd_8_21_5,atr14_q50w50_rr2.0,27414,25765,8923,16842,1649,34.63225305647196,1176.9293700000949,1.808195341675955,-0.8881305347844173,0.0456678659784745,1.0786629809124477,6.5085221374562625,196.94197443166263,20,143.13888888888889,34.642200607658175,0.8474184846407198,0.0,928.5104845346268,1194.27458525067,1423.3456151508296,0.39,0.0018131049318168505
macd_hist_8_21_5,atr14_q50w50_rr2.0,27414,25765,8923,16842,1649,34.63225305647196,1176.9293700000949,1.808195341675955,-0.8881305347844173,0.0456678659784745,1.0786629809124477,6.5085221374562625,196.94197443166263,20,143.13888888888889,34.642200607658175,0.8474184846407198,0.0,928.5104845346268,1194.27458525067,1423.3456151508296,0.39,0.0018131049318168505
ema50_rsi14,atr7_q50w50_rr2.5,13941,12502,3778,8724,1439,30.21916493361062,711.8176825565383,2.3012656000099456,-0.9150376054042739,0.05690236500485424,1.089115903001929,4.933080676871248,122.38159211981792,25,69.45555555555555,30.2231935236148,1.3318728507649686,0.0,496.5062639298654,704.3908284227989,905.8516635697732,0.355,0.0018105405244155015
ema50_rsi14,atr21_q50w50_rr3.0,13839,12041,3342,8699,1798,27.755169836392323,766.6677474557928,2.591424830391713,-0.9074997983048815,0.0636326748372178,1.0970570010112815,4.991138083025644,128.8029928745117,25,66.89444444444445,27.754111759914778,1.0123330331352725,0.0,538.772229604742,746.3110655890334,961.2494885159267,0.43,0.0018103169602175046
kama200_macd12_26,atr21_q50w50_rr2.0,9942,8857,3118,5739,1085,35.20379360957435,513.8624626199704,1.9994683435248188,-0.9967729277732035,0.05801766541943887,1.0898285594333197,4.513093623119972,83.52213017380836,20,49.205555555555556,35.200167512577465,0.8109790971668498,0.0,355.8021458864451,536.2198961937584,718.1972261274494,0.31,0.0018066901752461658
emacross_5_13,atr21_q50w50_rr3.0,17952,15546,4255,11291,2406,27.37038466486556,920.5276688153525,2.664568514368285,-0.9226083358391055,0.059215766671665615,1.0883702814732528,5.2332983204632235,160.87471147638814,27,86.36666666666666,27.37257705351673,0.8319162118286182,0.0,683.9399248503428,913.435559122099,1162.5744521879194,0.42,0.0017973838791530653
superkama_k100_m0.8,range_w30_q75_rr3.0,2805,2561,710,1851,244,27.72354549004295,210.13782322314148,2.666580132670174,-0.9092786102149707,0.0820762150284704,1.1248888036581266,2.9379867020753934,50.22754915103752,20,14.227777777777778,27.805869711024854,1.7114324760755297,0.0,105.61992220329664,212.29703358346563,329.48339009230546,0.255,0.0017964842709119332
superkama_k100_m1.0,range_w30_q75_rr3.0,2805,2561,710,1851,244,27.72354549004295,210.13782322314148,2.666580132670174,-0.9092786102149707,0.0820762150284704,1.1248888036581266,2.9379867020753934,50.22754915103752,20,14.227777777777778,27.805869711024854,1.7114324760755297,0.0,105.61992220329664,212.29703358346563,329.48339009230546,0.255,0.0017964842709119332
superkama_k100_m1.2,range_w30_q75_rr3.0,2805,2561,710,1851,244,27.72354549004295,210.13782322314148,2.666580132670174,-0.9092786102149707,0.0820762150284704,1.1248888036581266,2.9379867020753934,50.22754915103752,20,14.227777777777778,27.805869711024854,1.7114324760755297,0.0,105.61992220329664,212.29703358346563,329.48339009230546,0.255,0.0017964842709119332
emacross_9_21,atr7_q50w50_rr2.5,11272,9751,2919,6832,1521,29.935391241923902,622.5696274167055,2.4650914185186887,-0.962085240520596,0.06385350091471031,1.0947267113523993,4.718296005159598,110.55578439251349,25,54.172222222222224,29.95028567814561,1.5421201688911013,0.0,422.44356858625196,606.1393685566135,779.1191284977635,0.405,0.0017926143237739275
macd_12_26_9,atr14_q75w100_rr3.0,18869,15929,4641,11288,2940,29.13553895410886,909.001304464287,2.4241642464337096,-0.9161345191979299,0.05707952884629375,1.0879210050229735,5.25555800656691,121.00492994382057,24,88.49444444444444,29.12852204814001,0.7795765133490021,0.0,668.4353078425377,934.612104156951,1185.3199257764097,0.405,0.001784909410293276
macd_hist_12_26_9,atr14_q75w100_rr3.0,18869,15929,4641,11288,2940,29.13553895410886,909.001304464287,2.4241642464337096,-0.9161345191979299,0.05707952884629375,1.0879210050229735,5.25555800656691,121.00492994382057,24,88.49444444444444,29.12852204814001,0.7795765133490021,0.0,668.4353078425377,934.612104156951,1185.3199257764097,0.405,0.001784909410293276
kama200_macd12_26,range_w100_q75_rr1.5,10123,9663,4054,5609,460,41.953844561730314,483.67619027078683,1.4997030482118374,-0.9977036846461049,0.050054454131303605,1.0864306328505193,4.72267199015707,59.04561805051807,16,53.68333333333333,41.953577232266156,0.1930134057074875,0.0,330.18916117169954,478.5465567686307,654.0116551198495,0.245,0.0017847503022392459
emacross_8_21,atr14_q75w100_rr2.5,11781,9630,2860,6770,2151,29.698857736240914,582.7302420628679,2.428769068982985,-0.9399763144780764,0.060502584452207686,1.0915576494600536,4.5030943879675,112.60971749940904,20,53.5,29.69191836938835,1.402480276540477,0.0,402.69576549263024,570.1372204627721,759.5333798053886,0.345,0.0017845399577029433
ema200_rsi14,atr14_q75w100_rr3.0,6261,5127,1401,3726,1134,27.32592159157402,384.9588207399634,2.7974208111141987,-0.94850302312093,0.07510518670224453,1.1089561320864976,3.709709318756048,54.65222077372505,21,28.483333333333334,27.31733106573627,1.3742052886505831,0.0,203.5516612816369,385.83283135767664,548.3678845427247,0.365,0.0017692269098260566
emacross_13_34,range_w100_q75_rr3.0,7641,6601,1762,4839,1040,26.69292531434631,474.29896829221605,2.9729796250764022,-0.9845393080250391,0.0718382650888435,1.099535244124404,3.928584168887812,107.45374306032772,28,36.672222222222224,26.71264210196003,1.0168545167861358,0.0,285.0503066186994,465.0479969717594,637.4513190998313,0.375,0.0017638916934274787
ema200_rsi14,atr14_q50w50_rr2.5,6439,5682,1731,3951,757,30.464625131995778,389.0401995995437,2.425409838404043,-0.9641359013436772,0.0684765019479987,1.102140389946286,3.8669244972899723,67.8163052155285,17,31.566666666666666,30.455201861540807,1.494632697261689,0.0,229.57665439132558,382.9487628711246,535.2223068308277,0.335,0.0017608765280950807
macd_12_26_9,atr21_q75w50_rr2.5,18906,16437,5086,11351,2469,30.942386080184946,906.1791576423271,2.2458269453307613,-0.9264253470199719,0.05514520471670925,1.0861957307604488,5.502281654650601,120.66770535683361,25,91.31666666666666,30.93378665537307,0.8125453606376806,0.0,610.0753304898807,898.9806839707076,1216.1085863234657,0.42,0.0017598617998772668
macd_hist_12_26_9,atr21_q75w50_rr2.5,18906,16437,5086,11351,2469,30.942386080184946,906.1791576423271,2.2458269453307613,-0.9264253470199719,0.05514520471670925,1.0861957307604488,5.502281654650601,120.66770535683361,25,91.31666666666666,30.93378665537307,0.8125453606376806,0.0,610.0753304898807,898.9806839707076,1216.1085863234657,0.42,0.0017598617998772668
emacross_5_21,atr7_q50w50_rr2.5,14410,12593,3734,8859,1817,29.65139363138252,724.2897022781807,2.4210670332694417,-0.9386951863660309,0.05752113445655749,1.0871058561392672,4.90446703458346,136.95492945385433,23,69.96111111111111,29.659227021498058,1.1909545298489972,0.0,472.95955663568077,704.7076085285589,924.2471736066295,0.38,0.0017490851479509794
macd_3_10_3,range_w60_q75_rr2.0,49102,47695,17151,30544,1407,35.95974420798826,1711.743244068389,1.5717546306615287,-0.8265802895278267,0.035854813023124876,1.0677344110820173,7.4378807869773835,164.75898972900188,21,264.97222222222223,35.963879025021,0.42918726679963326,0.0,1375.772460328673,1711.8300733738786,2063.293837918208,0.345,0.001746779053130154
emacross_8_21,atr7_q90w50_rr2.5,11766,9337,2770,6567,2429,29.666916568490947,556.5370398249179,2.397126736094043,-0.9263815846006983,0.059600856046665096,1.0914751071510764,4.40673310996682,111.01887490172555,22,51.87222222222222,29.666080299883333,1.2937116924927907,0.0,339.95701207459024,563.8841614976401,751.2546932983261,0.335,0.001746589687059315
emafan_5_8_13,atr21_q50w50_rr2.5,19318,16831,5038,11793,2487,29.932861980868637,907.9483643797915,2.3790579147347475,-0.9393403410397577,0.053951228836777165,1.081971708769704,5.339848301123543,185.82650353922315,22,93.50555555555556,29.93916609242396,1.1131494836432558,0.0,672.2287928424921,922.5463334553966,1148.8325195547982,0.395,0.0017429528347679317
emacross_8_21,atr14_q50w50_rr2.0,11831,10556,3634,6922,1275,34.42591890867753,585.3127334623235,1.9817135589817025,-0.9558189642272065,0.05545360012872158,1.08847526864477,4.798027862625618,88.2973800652967,19,58.644444444444446,34.425049137618885,1.2650783169124435,0.0,392.1696490881156,561.2520079623478,743.9903461779681,0.345,0.0017427448661783125
emacross_9_21,atr7_q75w50_rr3.0,11243,9006,2399,6607,2237,26.637797024206083,608.2807057982893,2.8652598909443143,-0.9483076728531291,0.0675427141721947,1.0970860607213966,4.417929044212413,122.77389508896744,24,50.03333333333333,26.648579600312676,1.8683866186925737,0.0,369.6360704909002,581.2618385912375,811.8520679615596,0.42,0.0017307137282644035
emacross_9_21,atr21_q75w100_rr3.0,11246,8934,2381,6553,2312,26.65099619431386,598.8153305290756,2.8551994975722126,-0.9460474197392668,0.06702275152988846,1.096586210666558,4.373941943704091,123.1051433475078,25,49.63333333333333,26.671457651326318,1.7786983491114199,0.0,384.6836423630914,600.8751666143555,794.9643762106165,0.41,0.0017296063821843166
ema21_rsi14,atr21_q50w50_rr3.0,20527,18410,5182,13228,2117,28.147745790331342,960.4761614257525,2.3464813616148787,-0.8466456624423284,0.05214761505166665,1.085722013889478,5.323722498080154,100.90768703563185,33,102.27777777777777,28.14783004611608,0.5851198245837456,0.0,663.0039710283677,940.459272604417,1204.972169571881,0.38,0.0017212404751250426
macd_8_21_5,atr21_q75w100_rr2.5,27225,24805,8005,16800,2420,32.27171941140899,1155.3085082169257,1.928105448456693,-0.8499676999687972,0.046564271534772605,1.0808873002904043,6.144140426434625,188.7665256734025,27,137.80555555555554,32.2804113074611,0.918963764575652,0.0,867.1452767205161,1170.0290393048904,1457.4540853393435,0.4,0.0017165845389856525
macd_hist_8_21_5,atr21_q75w100_rr2.5,27225,24805,8005,16800,2420,32.27171941140899,1155.3085082169257,1.928105448456693,-0.8499676999687972,0.046564271534772605,1.0808873002904043,6.144140426434625,188.7665256734025,27,137.80555555555554,32.2804113074611,0.918963764575652,0.0,867.1452767205161,1170.0290393048904,1457.4540853393435,0.4,0.0017165845389856525
emafan_8_13_21,atr14_q50w50_rr2.0,12732,11388,3963,7425,1344,34.79978925184405,609.6248242826761,1.9770594061459053,-0.9731400392876092,0.05352315023232579,1.084356261747869,4.7815109733723755,145.20534783092774,15,63.266666666666666,34.819378211519386,1.2709445281634149,0.0,411.9565159925927,596.8933234310135,776.4119938615436,0.33,0.0017146742521076705
emacross_9_21,volratio_7_30_rr2.5,11270,9604,2870,6734,1666,29.88338192419825,586.9109482120872,2.4628097208700015,-0.9624538460505824,0.06113074756271164,1.0905855308611485,4.48636493982975,109.90765382094094,23,53.355555555555554,29.899680329974064,1.7726588137014052,0.0,398.6839097494681,605.8437600641591,767.7294171849253,0.375,0.0017140927663183282
macd_8_21_5,range_w30_q75_rr1.5,27807,27004,10934,16070,803,40.49029773366908,1047.6883789194617,1.45963037676619,-0.9279383310976038,0.038795347312362005,1.0702542742796899,6.341215818842736,165.54013971395455,20,150.0222222222222,40.4999964799014,0.8015434670976822,0.0,805.7980128951261,1066.9012268074794,1330.439680903523,0.305,0.0017097672070188034
macd_hist_8_21_5,range_w30_q75_rr1.5,27807,27004,10934,16070,803,40.49029773366908,1047.6883789194617,1.45963037676619,-0.9279383310976038,0.038795347312362005,1.0702542742796899,6.341215818842736,165.54013971395455,20,150.0222222222222,40.4999964799014,0.8015434670976822,0.0,805.7980128951261,1066.9012268074794,1330.439680903523,0.305,0.0017097672070188034
ema21_rsi14,range_w60_q75_rr2.0,21097,20018,6791,13227,1079,33.92446797881906,913.0622085846696,1.8645219190468563,-0.8883184856002342,0.04556797598226103,1.077633715257783,5.675824786341815,106.95545118724817,23,111.21111111111111,33.92883917930138,0.7077861461831316,0.0,640.7645332961233,907.2149623267618,1185.3568034151615,0.34,0.0017069965937874015
macd_3_10_3,range_w30_q75_rr2.0,49191,47793,17160,30633,1398,35.90483962086498,1721.022551193488,1.5823989836845125,-0.8302966872182858,0.035977823958916355,1.0676046157544268,7.44490771791249,161.10906582276743,18,265.51666666666665,35.90731627990962,0.30509860283677376,0.0,1345.2812271324287,1712.3579666356964,2098.1469915899374,0.365,0.0017008575283355015
macd_12_26_9,atr14_q50w50_rr1.5,19123,18052,7338,10714,1071,40.64923554176823,755.5050057559779,1.4761646952548744,-0.9404769593800046,0.04186939901301223,1.075010532694301,5.548414292493247,75.53592394664668,21,100.28888888888889,40.6472549908889,0.8527510527596159,0.0,553.2103320516978,751.6171530486249,972.1563253243528,0.27,0.0016958540348838676
macd_hist_12_26_9,atr14_q50w50_rr1.5,19123,18052,7338,10714,1071,40.64923554176823,755.5050057559779,1.4761646952548744,-0.9404769593800046,0.04186939901301223,1.075010532694301,5.548414292493247,75.53592394664668,21,100.28888888888889,40.6472549908889,0.8527510527596159,0.0,553.2103320516978,751.6171530486249,972.1563253243528,0.27,0.0016958540348838676
emacross_13_34,atr14_q50w50_rr3.0,7630,6333,1684,4649,1297,26.590873203852833,446.0967561036494,2.9655793790993896,-0.9782851242855094,0.07042288514132922,1.0980614488750795,3.785166213535269,105.18833865242428,19,35.18333333333333,26.596828820432552,1.2766780215678952,0.0,283.20074280412024,447.63805594229746,608.4245471645457,0.365,0.0016926707669036277
emacross_5_21,atr14_q75w100_rr3.0,14340,11708,3145,8563,2632,26.86197471814144,721.6558675174683,2.7108137326365602,-0.9113447745865321,0.06163852787474444,1.0924754215610937,4.730364122830629,127.17742888821044,32,65.04444444444445,26.86767069181795,1.2804195019076154,0.0,480.23706958503567,697.7205195739464,926.2788003137726,0.42,0.0016911215488881635
emacross_5_21,volratio_7_30_rr2.5,14396,12389,3667,8722,2007,29.598837678585845,675.9460128584303,2.4127362203361886,-0.9368741168514032,0.054571609717884106,1.082738128727192,4.625044069289606,104.99278318819484,31,68.82777777777778,29.606074133716525,1.3390681280767378,0.0,455.13459152729365,677.0534423878821,871.8567949135205,0.33,0.001691053869177822
superkama_k500_m0.8,range_w60_q75_rr2.0,2763,2632,926,1706,131,35.18237082066869,184.46595598965783,1.885661210036995,-0.9153004242220871,0.0701442844876049,1.1182321219252402,3.1057456325330106,45.17280470239194,18,14.622222222222222,35.276178413221416,2.494740680073542,0.0,101.73009041774229,188.70690501170532,282.28925827839714,0.225,0.0016883398652576228
superkama_k500_m1.0,range_w60_q75_rr2.0,2763,2632,926,1706,131,35.18237082066869,184.46595598965783,1.885661210036995,-0.9153004242220871,0.0701442844876049,1.1182321219252402,3.1057456325330106,45.17280470239194,18,14.622222222222222,35.276178413221416,2.494740680073542,0.0,101.73009041774229,188.70690501170532,282.28925827839714,0.225,0.0016883398652576228
superkama_k500_m1.2,range_w60_q75_rr2.0,2763,2632,926,1706,131,35.18237082066869,184.46595598965783,1.885661210036995,-0.9153004242220871,0.0701442844876049,1.1182321219252402,3.1057456325330106,45.17280470239194,18,14.622222222222222,35.276178413221416,2.494740680073542,0.0,101.73009041774229,188.70690501170532,282.28925827839714,0.225,0.0016883398652576228
emacross_9_21,atr21_q90w50_rr3.0,11242,8943,2376,6567,2299,26.56826568265683,584.3469946886358,2.859276390984719,-0.945533848700943,0.06533824449967573,1.0941036774951014,4.2683687718499135,124.9588836900781,24,49.68333333333333,26.57907578814081,1.8383109247604108,0.0,395.9410870457551,569.2378146699123,789.1960927245959,0.395,0.001687270720700957
kama100_macd8_21,range_w60_q75_rr2.0,12012,11147,3914,7233,865,35.11258634610209,609.9940032171422,1.9990583212166435,-0.997415569216014,0.05472391290055745,1.0845552418253224,4.777906398002882,127.86551720267812,20,61.92777777777778,35.122382710778126,0.49295755708029476,0.0,432.73199234536634,631.8969225762664,816.4433999887987,0.355,0.0016864539815350519
emafan_8_13_21,atr21_q50w50_rr2.0,12726,11332,3940,7392,1394,34.76879632897988,599.462234944691,1.9760580310209022,-0.9721742203151879,0.05289064645715569,1.0834025602121045,4.716451795503563,141.51248788550288,26,62.955555555555556,34.78769702231207,1.283020654629835,0.0,425.7691040758724,614.021826900093,810.9299952646935,0.325,0.0016838292450253238
ema50_rsi14,range_w30_q75_rr2.0,14310,13491,4640,8851,819,34.39329923652806,662.3420247672035,1.9372238124887946,-0.9407248117517104,0.04909667045686883,1.0795501941206425,4.864549739428678,112.34531523583814,22,74.95,34.41420352898588,0.9738178539441473,0.0,471.23729179701786,685.4024372079258,888.5793710620054,0.295,0.0016837740281183276
